district,grid,ucr_ncic_code,latitude,longitude
2,222,1315,38.65420479,-121.4621144
1,426,2404,38.62249154,-121.4918261
3,824,2204,38.57127936,-121.4427953
4,945,2999,38.54016571,-121.500048
6,1446,2203,38.50567194,-121.4050591
4,969,7000,38.52488785,-121.4717471
6,1011,2404,38.54935269,-121.4738249
4,905,2303,38.56201402,-121.4972545
5,1637,5309,38.4620837,-121.4231427
2,606,2404,38.60459979,-121.4233896
4,969,7000,38.52904451,-121.4727965
2,564,4004,38.61112011,-121.4461937
6,1001,3599,38.55646174,-121.4689745
3,776,2303,38.56796664,-121.4852542
5,1605,7000,38.48006405,-121.4331072
4,958,7000,38.53366299,-121.4739615
3,748,2299,38.57035191,-121.4710327
3,841,2204,38.57109651,-121.4621919
3,787,7000,38.56473346,-121.4831336
3,746,2299,38.57593958,-121.4849693
3,775,2299,38.56783954,-121.4881721
4,969,7000,38.52488785,-121.4717471
2,509,7000,38.63862878,-121.3815598
5,1605,7000,38.48006405,-121.4331072
4,1282,1299,38.49035188,-121.5502532
2,616,2303,38.6017616,-121.4258271
3,846,2999,38.55835434,-121.4377169
2,523,3572,38.62821864,-121.4472475
3,861,1299,38.56226855,-121.4705855
2,545,7000,38.62309594,-121.4395025
6,1084,2303,38.52652786,-121.4443436
2,605,7000,38.60534892,-121.4372414
1,478,2404,38.60812197,-121.5254614
3,888,2404,38.55575132,-121.411779
3,767,2999,38.57011311,-121.4770995
3,742,2999,38.5803421,-121.4970134
6,1132,2404,38.53381252,-121.4136728
5,1503,1210,38.47824756,-121.4856527
3,725,3599,38.58354799,-121.4873108
1,426,1299,38.61872555,-121.4884088
4,958,2203,38.53874125,-121.4778223
3,776,5401,38.56713032,-121.4855226
5,1398,7000,38.48151147,-121.4684313
5,1398,2404,38.48524112,-121.4709678
2,523,1313,38.63014101,-121.4438475
5,1622,1315,38.46977532,-121.4348584
2,553,7000,38.61701846,-121.4444853
6,1007,7000,38.54675579,-121.4538401
6,1003,2305,38.55465448,-121.4605673
6,1403,7000,38.51688672,-121.4224553
1,454,7000,38.59836815,-121.4769484
2,606,2399,38.6066633,-121.4219976
3,767,5401,38.56824234,-121.4805829
4,1262,7000,38.51042757,-121.5419071
5,1396,5005,38.48306838,-121.4774573
1,435,5007,38.61601768,-121.4971012
3,832,2308,38.57052225,-121.4521612
6,1012,5299,38.55500397,-121.4714437
2,523,2404,38.62821864,-121.4472475
6,1014,3562,38.55301886,-121.4649158
2,523,2404,38.62821864,-121.4472475
2,523,2404,38.62821864,-121.4472475
4,1311,7000,38.51449255,-121.5016363
3,766,7000,38.57129439,-121.4839465
5,1393,7000,38.4814126,-121.491628
3,888,2404,38.55564283,-121.4147524
3,888,2404,38.55728421,-121.4119063
1,475,2404,38.60503971,-121.533926
4,1255,2399,38.51550222,-121.5189506
4,1266,2299,38.50158391,-121.5456364
4,928,2299,38.54836976,-121.4787065
5,1621,2404,38.47333291,-121.4414006
1,406,1313,38.63153005,-121.4767715
6,1446,7000,38.50736055,-121.4034305
5,1606,3599,38.47421612,-121.42717
3,888,3532,38.55580579,-121.410072
6,1061,2299,38.5351352,-121.4656547
5,1371,7000,38.49115403,-121.500178
3,736,2501,38.57901339,-121.4827538
1,103,2999,38.681468,-121.5206849
3,736,2299,38.57871645,-121.4802163
3,744,2605,38.57873639,-121.490882
4,1208,2310,38.52477943,-121.5081919
4,1225,2310,38.52450018,-121.5155483
3,736,2299,38.57809363,-121.4803293
3,728,2999,38.57982154,-121.4713893
6,1018,2203,38.54906486,-121.4282022
4,957,7000,38.53514629,-121.4937694
6,1121,3599,38.53959695,-121.4276732
3,762,2999,38.57725646,-121.5029189
3,715,1299,38.58647665,-121.4845539
3,801,2999,38.58000574,-121.4583676
3,726,7000,38.58239929,-121.4797242
6,1013,1315,38.55450173,-121.4673106
6,1034,7000,38.54304388,-121.4557181
5,1653,2999,38.44864964,-121.431834
4,1326,2999,38.51053389,-121.4800276
3,762,2299,38.57787671,-121.5041214
1,401,2404,38.63067848,-121.5035265
5,1364,7000,38.4948468,-121.4912459
2,563,3599,38.61202895,-121.4531127
1,411,2999,38.62538799,-121.5076029
2,531,2299,38.62444145,-121.462682
6,1014,7000,38.54679037,-121.4606267
4,1265,2303,38.51385568,-121.5292089
6,1041,2404,38.54116369,-121.473693
3,876,2204,38.56667405,-121.4148963
4,1297,2404,38.47995503,-121.5108445
5,1602,7000,38.4875421,-121.4549812
2,543,2404,38.62127582,-121.4481729
1,306,7000,38.65407136,-121.5048798
3,706,7000,38.59102751,-121.4835098
3,774,2310,38.56890733,-121.4962231
1,435,7000,38.61328803,-121.4913982
3,727,7000,38.57834697,-121.4750103
1,436,7000,38.61509104,-121.4861775
3,768,2404,38.56687886,-121.4765951
3,726,5212,38.58121716,-121.4818667
3,886,7000,38.56636818,-121.4284238
5,1394,2204,38.48362651,-121.4824978
4,1279,7000,38.49793266,-121.5076046
6,1042,7000,38.53952458,-121.4647617
3,742,3562,38.5791674,-121.4984069
6,1002,7000,38.5550754,-121.4684533
3,834,5400,38.56702195,-121.4436889
1,419,5401,38.63115849,-121.4747614
2,567,2404,38.61499899,-121.423449
2,525,2204,38.62860503,-121.4385176
2,552,2399,38.61833093,-121.4484897
4,1269,7000,38.49488316,-121.5276499
5,1393,1602,38.48586717,-121.4892835
1,436,2404,38.61355775,-121.4853206
3,736,7000,38.57818313,-121.4800802
4,1251,7000,38.51006027,-121.5427657
3,786,5400,38.56276169,-121.4874147
5,1603,2404,38.47990166,-121.4512387
6,1111,5400,38.54826969,-121.4278799
6,1034,3599,38.54501602,-121.4564199
5,1364,7000,38.49536971,-121.4902673
6,1061,7000,38.53385981,-121.4689574
5,1661,7000,38.44512092,-121.440804
6,1053,7000,38.54010468,-121.4572509
4,1265,7000,38.51270679,-121.5302929
3,878,2299,38.57227839,-121.4192296
4,905,1299,38.56250667,-121.4943622
6,1007,7000,38.54675579,-121.4538401
5,1644,7000,38.4538236,-121.4426705
3,742,7399,38.58026647,-121.4979339
4,1263,2999,38.50081583,-121.5320589
4,905,7000,38.56330538,-121.4949091
3,1115,7000,38.54900615,-121.3982115
3,745,7000,38.57766475,-121.4869857
6,1053,7000,38.54032454,-121.4514664
2,236,3599,38.64494007,-121.4282908
5,1367,4803,38.49407763,-121.4673944
2,567,2404,38.61266168,-121.4261103
5,1654,2404,38.44896749,-121.4097842
6,1061,3582,38.53425638,-121.4686118
6,1007,7000,38.54675579,-121.4538401
6,1015,7000,38.54676816,-121.455882
6,1001,7000,38.55735109,-121.471902
3,728,5400,38.57711951,-121.4677888
3,846,7000,38.56181365,-121.4375953
4,958,1313,38.53789542,-121.4808562
6,1019,7000,38.54672494,-121.4467668
2,214,5400,38.65771652,-121.4434361
6,1014,7000,38.54963467,-121.4652524
2,541,5400,38.62058633,-121.4574188
2,236,3599,38.64430882,-121.4277987
4,1298,7000,38.48123472,-121.5076289
3,898,2299,38.55743172,-121.4063761
1,102,2299,38.68165784,-121.5376811
3,1101,2303,38.54915301,-121.4096655
2,620,2799,38.59683958,-121.4206076
3,764,2999,38.57100991,-121.4935219
4,1301,5400,38.51898355,-121.5006857
6,1005,7000,38.55117621,-121.4554708
3,768,2204,38.5670193,-121.4748628
6,1003,7000,38.55727813,-121.4614322
5,1621,7000,38.4735965,-121.4436724
5,1637,2204,38.46030551,-121.419539
4,937,2299,38.54435543,-121.4757183
4,1282,7000,38.49261747,-121.5510111
6,1011,7000,38.55513128,-121.4728661
3,742,7000,38.57991197,-121.4966071
4,1356,1313,38.50039746,-121.480381
2,517,3532,38.6369007,-121.4174182
6,1121,5311,38.54146972,-121.4254625
2,568,7000,38.61370233,-121.422231
3,1116,2404,38.5490874,-121.3870109
4,925,7000,38.5488551,-121.4908853
6,1013,7000,38.55033897,-121.4667332
6,1058,7000,38.53958509,-121.4286068
3,706,7000,38.59007055,-121.4856685
5,1623,7000,38.47345298,-121.4355908
6,1005,7000,38.55117621,-121.4554708
4,986,7000,38.52289837,-121.4973097
3,742,2999,38.58165678,-121.5032275
2,236,5707,38.64317482,-121.425595
6,1035,7000,38.54524705,-121.453002
6,1013,7000,38.55187781,-121.4687673
4,985,7000,38.52199137,-121.4990149
4,987,2308,38.52438889,-121.4840933
5,1503,7000,38.47998982,-121.4828734
1,414,7000,38.62210918,-121.4954411
5,1364,7000,38.49050038,-121.4832865
6,1012,7000,38.55385441,-121.4704591
6,1013,7000,38.55187781,-121.4687673
2,506,5400,38.64268168,-121.4291563
2,616,2399,38.6017616,-121.4258271
3,746,7000,38.57642774,-121.4848294
2,523,7000,38.62821864,-121.4472475
6,1427,7000,38.51236009,-121.3802909
2,605,5400,38.6051444,-121.4381004
2,619,7000,38.60034763,-121.4286413
6,1443,1299,38.50482469,-121.4270608
2,531,2404,38.62298046,-121.4644292
3,724,5400,38.58358534,-121.4920473
6,1013,7000,38.55120344,-121.4678177
4,905,2303,38.56201402,-121.4972545
3,899,7000,38.56048459,-121.3893645
6,1022,7000,38.55060706,-121.4689027
2,616,2303,38.6017616,-121.4258271
3,706,1315,38.58933294,-121.4840539
2,558,7000,38.62302147,-121.4199118
3,705,3562,38.59127025,-121.4887072
3,834,7000,38.56887003,-121.4505999
6,1407,2299,38.51301073,-121.3911196
6,1401,2204,38.52224996,-121.4387144
2,628,7000,38.59657483,-121.4303406
4,1276,5007,38.50707525,-121.5190249
2,616,2303,38.6017616,-121.4258271
6,1013,7000,38.5527076,-121.469478
5,1501,1602,38.47426976,-121.4983924
2,553,2404,38.61655968,-121.4461619
2,503,2204,38.64062392,-121.4464861
6,1443,2404,38.50713141,-121.4243199
5,1359,2404,38.49940254,-121.4627597
4,909,2399,38.56559378,-121.5072531
3,1115,7000,38.5470745,-121.3927171
6,1084,7000,38.5319862,-121.4459336
6,1405,2404,38.51993158,-121.41256
3,742,7000,38.57991197,-121.4966071
2,601,2803,38.61084302,-121.4619761
6,1013,7000,38.5527076,-121.469478
4,903,7000,38.56089025,-121.5047395
5,1602,3599,38.48791288,-121.4555792
3,787,2299,38.56150067,-121.4817231
2,567,7000,38.61924127,-121.4250633
6,1032,7000,38.54528535,-121.464715
6,1409,5400,38.51476184,-121.3699458
5,1618,2204,38.46872071,-121.4519324
2,509,7000,38.63862878,-121.3815598
4,947,2299,38.54120381,-121.4918839
3,736,5400,38.579198,-121.4847429
3,741,7000,38.58203886,-121.5046032
5,1369,2506,38.49356691,-121.4597045
3,726,7000,38.5820634,-121.4832039
2,564,5401,38.6120344,-121.4438767
6,1001,7000,38.55612335,-121.4724356
2,628,2299,38.59753852,-121.4264174
3,877,2308,38.5732988,-121.4135687
3,766,2299,38.5701967,-121.4865708
2,606,7000,38.60558911,-121.4257578
2,552,1315,38.61684415,-121.4569468
3,1106,2404,38.55408112,-121.3935632
3,726,2404,38.58105799,-121.4812732
1,115,7000,38.66842409,-121.5093439
2,237,5401,38.63991928,-121.4137628
5,1396,7000,38.48306838,-121.4774573
6,1071,2303,38.53064464,-121.4672369
3,715,5212,38.58506592,-121.4884229
3,742,7000,38.58052209,-121.4986248
6,1003,7000,38.55727813,-121.4614322
3,784,2299,38.56602524,-121.4996535
3,879,7000,38.56990044,-121.4263983
3,741,2303,38.58245363,-121.5052755
5,1364,1315,38.49502927,-121.4847037
5,1639,2303,38.45718227,-121.4133413
2,234,2404,38.64394428,-121.4477453
1,478,1299,38.61330451,-121.5283878
2,619,2303,38.60027317,-121.4252477
6,1065,7000,38.53368123,-121.4386909
4,945,2299,38.54016571,-121.500048
3,775,2299,38.5674553,-121.4913297
4,1294,1299,38.48255011,-121.5187359
2,628,2303,38.59664183,-121.423349
2,226,2303,38.64724615,-121.4270748
5,1605,2399,38.48024572,-121.4309608
6,1086,2404,38.52568868,-121.4405784
6,1053,7000,38.54058014,-121.4526742
3,751,5404,38.58054256,-121.5052992
5,1624,5404,38.4706931,-121.4271773
5,1604,5499,38.47427504,-121.4465943
2,509,7000,38.63862878,-121.3815598
6,1014,3572,38.54990015,-121.4662539
5,1607,3599,38.47581524,-121.4196575
5,1607,4004,38.4748515,-121.4196758
2,541,3599,38.61713742,-121.4591775
2,613,2404,38.60297489,-121.4494903
1,426,7000,38.62149994,-121.4873914
1,136,2204,38.66336311,-121.499019
3,877,2299,38.56758379,-121.4064316
5,1607,4004,38.4748515,-121.4196758
6,1041,2604,38.54116339,-121.4676269
4,1356,1315,38.49838615,-121.4788756
6,1014,7000,38.54904531,-121.4648791
3,888,1299,38.55502121,-121.4102219
5,1607,4004,38.4748515,-121.4196758
3,734,1299,38.58165673,-121.4905778
6,1034,2404,38.5448578,-121.4560574
3,745,2308,38.5766684,-121.487703
3,878,2299,38.57227839,-121.4192296
5,1644,7000,38.45090003,-121.4411429
5,1637,5404,38.46716553,-121.4196649
1,435,2404,38.61421301,-121.4925571
5,1607,5011,38.4748515,-121.4196758
5,1607,4004,38.4748515,-121.4196758
6,1441,1315,38.50632179,-121.4333041
5,1607,4004,38.4748515,-121.4196758
3,765,7000,38.57182945,-121.4894307
6,1401,2299,38.51787398,-121.4361099
5,1398,4801,38.48149132,-121.4724244
6,1441,1313,38.50575492,-121.4364293
3,841,7000,38.57161193,-121.4667631
4,966,2299,38.53124355,-121.4935943
3,1116,2310,38.54929974,-121.3882189
5,1394,2604,38.48383794,-121.4806587
3,764,2604,38.57217417,-121.4935172
3,726,2999,38.58006128,-121.4825153
5,1607,2203,38.47708652,-121.4229307
4,958,2604,38.53908574,-121.479928
1,353,7000,38.62715506,-121.5270605
4,1292,2309,38.48124245,-121.5408716
3,766,2604,38.56975838,-121.4849475
1,403,2604,38.63028592,-121.4921486
6,1041,7399,38.54325918,-121.4659749
4,985,7000,38.52199137,-121.4990149
6,1441,2999,38.5057826,-121.4359118
6,1042,3599,38.54213786,-121.4598507
2,602,2999,38.60826775,-121.4608861
6,1053,2999,38.54057916,-121.4571284
1,436,2999,38.61335197,-121.4872155
5,1606,5401,38.47421612,-121.42717
6,1422,2204,38.51461765,-121.4239241
6,1064,2299,38.53572042,-121.4447335
1,443,2299,38.61195044,-121.502068
6,1022,7000,38.54847637,-121.4683381
4,969,7000,38.52718667,-121.4712477
2,602,2404,38.61038295,-121.4546092
4,1333,5307,38.50854126,-121.4894813
5,1654,2299,38.43922779,-121.4190329
2,620,1313,38.59800846,-121.4237298
3,877,5404,38.5688053,-121.4031406
4,988,2404,38.52274391,-121.4749018
6,1443,2204,38.51029065,-121.4180143
1,113,2399,38.66835409,-121.5215017
2,606,2404,38.61041617,-121.4223802
2,233,2299,38.64756239,-121.452735
2,628,5307,38.59613108,-121.4316807
3,723,7000,38.58682254,-121.4932417
6,1401,2404,38.51637084,-121.4347587
4,1264,2204,38.4999899,-121.5418098
6,1145,5401,38.52506274,-121.4091236
3,876,2204,38.56130403,-121.4113171
5,1393,7000,38.48368063,-121.4891105
1,437,2204,38.61607415,-121.4818759
3,856,5404,38.55269382,-121.4274073
1,106,7000,38.67987056,-121.5025952
4,1257,7000,38.50710344,-121.51329
2,234,7000,38.64749419,-121.4430328
6,1443,2404,38.50710633,-121.4259032
5,1367,7000,38.49407763,-121.4673944
2,503,2308,38.6389926,-121.4447167
5,1393,7000,38.48140918,-121.4933503
2,537,7000,38.626632,-121.4325857
2,537,7000,38.62541828,-121.433145
4,969,7000,38.52718667,-121.4712477
2,537,7000,38.62541828,-121.433145
2,604,5499,38.60930232,-121.4461973
3,1102,5005,38.55050416,-121.4070072
5,1623,2204,38.47193989,-121.4294237
2,526,7000,38.63008563,-121.4313085
2,602,7000,38.61021151,-121.4514503
2,236,2404,38.64317482,-121.425595
6,1404,5401,38.51610082,-121.4152408
6,1081,5400,38.52903211,-121.4647145
1,102,2204,38.6836334,-121.5373039
5,1369,7000,38.48789589,-121.4636952
5,1614,2399,38.48046885,-121.4550456
4,924,7000,38.55255786,-121.5044547
3,732,7000,38.58207989,-121.5000936
2,563,7000,38.61112661,-121.4487064
1,422,7000,38.6206848,-121.510985
4,969,7000,38.53312798,-121.4734551
6,1034,1315,38.54454492,-121.4566752
1,301,1313,38.65550746,-121.5556894
2,546,7000,38.62031333,-121.4364722
4,956,2501,38.53218208,-121.4953461
3,748,5400,38.57381016,-121.4736865
5,1523,7000,38.4756653,-121.4866458
2,506,7000,38.64011428,-121.4291698
5,1523,1313,38.4756653,-121.4866458
3,706,1315,38.5906691,-121.481959
3,766,7000,38.57315943,-121.4865389
6,1004,2999,38.55544996,-121.4498884
2,619,2404,38.60154457,-121.42747
2,628,7000,38.59803885,-121.4259795
5,1396,1315,38.482495,-121.4757532
5,1623,2605,38.47157245,-121.429528
2,232,2303,38.64444404,-121.4576293
2,502,2404,38.63737093,-121.4495678
2,564,7000,38.61564793,-121.4427075
6,1086,7000,38.52497346,-121.4425904
5,1639,2203,38.45718227,-121.4133413
5,1393,5400,38.48140918,-121.4933503
6,1034,7000,38.54471974,-121.4564781
3,851,5401,38.56833498,-121.4671338
3,872,5400,38.57970173,-121.4277082
5,1381,1315,38.48784967,-121.4986814
5,1621,1315,38.47267772,-121.4370954
5,1654,2204,38.43908972,-121.4129032
3,845,3562,38.56148913,-121.4403257
2,515,7000,38.63312517,-121.4312633
2,506,7000,38.64074857,-121.4291647
2,564,7000,38.61564793,-121.4427075
3,746,7000,38.575947,-121.4817091
2,564,7000,38.61564793,-121.4427075
5,1606,2506,38.47431447,-121.4348784
2,527,5007,38.63248017,-121.4164146
3,732,7000,38.58197259,-121.4994087
2,504,2204,38.64145221,-121.4399954
6,1084,2299,38.53106486,-121.4462065
2,516,7000,38.63466859,-121.4301867
2,628,5400,38.59513553,-121.4280253
2,545,7000,38.62404517,-121.4359282
3,748,2999,38.56940229,-121.4711377
5,1506,2204,38.48054957,-121.4664647
2,516,5400,38.63279391,-121.425346
3,787,2999,38.56263789,-121.4818128
5,1654,2303,38.4411728,-121.4116082
4,903,7000,38.56073073,-121.5091926
3,767,5400,38.56859703,-121.4819129
2,537,7000,38.62541828,-121.433145
2,506,7000,38.63647881,-121.4297591
1,401,7000,38.6274483,-121.5084533
4,903,7000,38.56307815,-121.505882
3,854,1602,38.56055178,-121.455665
2,509,7000,38.63862878,-121.3815598
4,1207,7000,38.525812,-121.5173431
3,738,5400,38.5738419,-121.4692124
2,602,7000,38.60668493,-121.4600477
5,1618,2999,38.46971274,-121.450353
2,526,2404,38.62879718,-121.4317459
2,526,7000,38.62879718,-121.4317459
5,1501,7000,38.47620226,-121.4982461
4,925,1315,38.55199422,-121.4960208
1,410,7000,38.62700562,-121.5115613
3,763,7000,38.57550673,-121.5021475
6,1145,2404,38.53157904,-121.407542
2,545,7000,38.62278626,-121.4356686
4,923,7000,38.55777986,-121.5120281
4,912,7000,38.5590559,-121.5111836
6,1443,7000,38.50576856,-121.4181141
2,515,7000,38.63393225,-121.4306582
2,567,2404,38.62013416,-121.4207473
2,546,7000,38.62130809,-121.4360584
5,1621,2299,38.47390968,-121.4425627
3,741,5212,38.58203886,-121.5046032
6,1022,5400,38.55096189,-121.4702323
5,1651,2204,38.44801831,-121.4352434
5,1623,1315,38.47087617,-121.4297711
6,1068,2404,38.53851829,-121.4283286
2,564,7000,38.61843224,-121.4370121
1,416,7000,38.62259183,-121.4859274
2,563,7000,38.61363201,-121.4460587
4,1286,2204,38.48899394,-121.5251663
3,742,7000,38.57991197,-121.4966071
6,1443,2404,38.50713141,-121.4243199
5,1385,7000,38.48823968,-121.4806581
5,1384,1315,38.48934244,-121.4859396
2,525,2399,38.62863462,-121.4412303
6,1147,2303,38.52615247,-121.3884382
2,564,7000,38.61564793,-121.4427075
5,1654,7000,38.44613053,-121.4097064
3,725,7000,38.58373458,-121.486043
2,509,7000,38.63862878,-121.3815598
4,1221,7000,38.52474322,-121.5238205
4,1336,2404,38.50773512,-121.4762318
2,546,7000,38.6247477,-121.4307875
4,906,7000,38.56268259,-121.4918953
3,877,5401,38.56536191,-121.4090347
2,516,7000,38.63292418,-121.4305962
3,1115,3572,38.54818818,-121.3940644
2,564,7000,38.61564793,-121.4427075
1,424,1315,38.61675238,-121.501905
1,307,2404,38.65024515,-121.5091329
4,1356,7000,38.49575914,-121.4827348
2,509,5400,38.63715334,-121.3829415
6,1034,2399,38.54276722,-121.4535315
4,917,2203,38.55317669,-121.4882773
3,776,2999,38.56623766,-121.4854695
2,563,7000,38.61112661,-121.4487064
2,506,7000,38.64011428,-121.4291698
2,603,4099,38.60880668,-121.4528434
4,905,2299,38.56201402,-121.4972545
6,1403,2404,38.51698304,-121.421399
5,1502,2204,38.48072279,-121.487144
2,611,7000,38.60407552,-121.4634269
4,957,2308,38.53527057,-121.4933036
6,1133,7000,38.53499467,-121.4101636
5,1654,2204,38.44383839,-121.4245504
5,1623,5499,38.4702938,-121.4347565
6,1421,2204,38.51491299,-121.4320057
3,734,2299,38.58079457,-121.4918433
2,546,7000,38.62352342,-121.4280845
1,468,2303,38.61401423,-121.5300525
3,715,2604,38.58615671,-121.4879497
5,1503,7000,38.47849643,-121.4854238
4,1279,5400,38.49549964,-121.5121112
6,1401,1315,38.51828144,-121.4363269
1,403,2404,38.63069377,-121.4912285
2,523,1315,38.62732227,-121.4464214
2,619,2299,38.60154457,-121.42747
4,945,2299,38.54016571,-121.500048
4,928,5007,38.54619323,-121.4813727
2,504,7000,38.64004786,-121.4408887
1,412,1299,38.6270814,-121.4984478
1,435,3522,38.61465862,-121.4921059
1,444,2404,38.60956898,-121.4968142
4,905,7000,38.56321928,-121.4984736
5,1399,7000,38.48616681,-121.4638829
6,1011,1299,38.55464254,-121.4722717
2,541,7000,38.61812954,-121.459947
3,724,2299,38.58357633,-121.4893746
5,1624,2203,38.4726202,-121.4237492
1,447,1210,38.60870001,-121.4767011
4,969,5400,38.52933607,-121.4735075
6,1021,2399,38.54911008,-121.4718056
2,233,2404,38.64450436,-121.4511933
6,1013,1299,38.55426465,-121.4665115
5,1392,5400,38.48136888,-121.4966972
5,1392,5404,38.48136888,-121.4966972
4,958,7000,38.53881527,-121.479014
1,145,2299,38.65599922,-121.5120524
3,851,5400,38.56326638,-121.465437
1,447,5404,38.61154684,-121.4802044
5,1654,7000,38.44511463,-121.4194843
5,1631,2999,38.46257018,-121.4394172
6,1051,5399,38.53809209,-121.4691287
1,344,2999,38.62848932,-121.5236456
6,1012,4099,38.55468143,-121.4711664
1,404,2404,38.62906044,-121.4863638
6,1111,2299,38.54783739,-121.4243203
1,145,2305,38.65731154,-121.5119979
5,1621,2303,38.47390737,-121.4420842
2,551,3532,38.61312045,-121.4639783
3,726,2404,38.57993959,-121.482936
6,1134,2308,38.53519,-121.4091587
1,106,2303,38.67801954,-121.4936544
1,434,2999,38.61354404,-121.501014
1,414,7000,38.62514818,-121.4940089
2,513,2303,38.63573789,-121.442841
3,726,2309,38.58029426,-121.4842662
5,1605,2604,38.47994748,-121.4311763
3,778,2999,38.56312416,-121.4739507
4,1227,2099,38.51876369,-121.5128785
6,1422,5400,38.51052171,-121.4274484
6,1031,1299,38.54394982,-121.466281
5,1624,2404,38.4689635,-121.4211836
1,145,2404,38.66183536,-121.5077537
2,616,2404,38.60468382,-121.4315006
6,1111,1315,38.54783739,-121.4243203
5,1654,2404,38.44408174,-121.4232391
5,1644,2404,38.45300832,-121.4398868
3,788,2399,38.56263065,-121.4765423
3,1102,2299,38.55125471,-121.4071828
1,144,7000,38.65588957,-121.5219811
6,1087,2404,38.52796591,-121.4367887
1,422,5400,38.61737298,-121.5089847
1,414,2999,38.62649659,-121.4971988
5,1637,2604,38.46353269,-121.4196769
6,1036,2605,38.54233994,-121.4399759
4,1205,2605,38.5298745,-121.5059335
4,906,2999,38.55729053,-121.4889962
3,787,2605,38.56317157,-121.4838724
6,1084,2303,38.52935875,-121.4471706
4,1203,2299,38.53065491,-121.5184395
6,1067,2604,38.53627316,-121.434692
4,1227,2203,38.52187978,-121.5127489
2,525,2204,38.63056637,-121.4386701
5,1616,2605,38.47211319,-121.4521928
4,1284,2605,38.48797175,-121.5475886
1,444,7000,38.60996158,-121.4936477
3,844,2303,38.56522094,-121.4489247
1,130,7000,38.65798545,-121.541883
4,1283,2303,38.4909248,-121.5361031
3,709,1315,38.59049989,-121.4858893
3,888,2404,38.55706875,-121.4149051
6,1441,2203,38.50595853,-121.4342645
6,1131,2404,38.53259228,-121.4200034
3,724,2299,38.58451688,-121.4897002
3,736,1299,38.5790575,-121.4809519
5,1604,7000,38.48094352,-121.4417288
5,1651,7000,38.44863716,-121.4354515
5,1644,7000,38.45370726,-121.4390572
3,745,7000,38.5766684,-121.487703
1,145,2399,38.65735092,-121.5102676
1,128,2999,38.66739173,-121.495299
5,1621,2404,38.47216444,-121.4382695
4,1255,2204,38.5154256,-121.5196746
3,767,5307,38.56764212,-121.4808391
2,552,7000,38.61853144,-121.4542983
3,764,5400,38.57476286,-121.4958669
3,841,2099,38.57001413,-121.466838
6,1404,2299,38.51767414,-121.4184854
1,402,5400,38.63365507,-121.500334
1,403,2304,38.63307512,-121.4926223
2,233,5400,38.64379236,-121.4481351
2,514,7000,38.63398247,-121.4398335
4,969,7000,38.53127512,-121.4742028
5,1621,2299,38.46990907,-121.4483361
2,233,7000,38.64379236,-121.4481351
5,1653,2404,38.44809977,-121.4272467
3,832,2404,38.57110778,-121.4557908
3,877,2299,38.56841979,-121.4061343
2,515,7000,38.63475409,-121.4347477
5,1391,2204,38.48507025,-121.5010974
3,845,7399,38.56148913,-121.4403257
4,985,7000,38.52199137,-121.4990149
6,1018,2204,38.5514883,-121.4380403
3,724,2299,38.58376783,-121.4892123
1,426,2605,38.62032474,-121.4867838
5,1646,7000,38.45400615,-121.428879
2,541,1315,38.62071088,-121.45998
2,564,7000,38.61364029,-121.4369555
1,419,7000,38.63199179,-121.4732289
5,1618,7000,38.46447974,-121.4563236
4,936,3562,38.55004952,-121.4883801
2,521,5400,38.63022952,-121.463195
2,226,2605,38.64733599,-121.4291435
5,1393,3562,38.48401564,-121.4891116
2,212,2999,38.65602893,-121.4646676
1,136,2506,38.65733301,-121.4952127
6,1054,1315,38.54100057,-121.4458147
4,958,7000,38.53953965,-121.4746419
2,225,7000,38.65369344,-121.4326189
2,501,2404,38.63610422,-121.4575422
6,1145,2404,38.53157904,-121.407542
3,706,7000,38.59124596,-121.4832354
4,976,2501,38.52487561,-121.4836319
5,1654,4801,38.44386605,-121.4120435
2,628,7000,38.59891162,-121.4258885
1,422,7000,38.61547541,-121.5089523
4,958,7000,38.53737362,-121.4832933
6,1406,2404,38.51749164,-121.4090255
2,509,7000,38.63862878,-121.3815598
4,958,7000,38.53696024,-121.4829606
4,945,2299,38.54016571,-121.500048
4,1207,7000,38.52716098,-121.5155442
4,958,7000,38.53627722,-121.4745855
2,502,2404,38.63831524,-121.4524033
3,742,2999,38.58062786,-121.5014996
2,505,2605,38.63748393,-121.4320162
5,1618,2605,38.46691818,-121.4499484
3,741,2303,38.58245363,-121.5052755
5,1654,7000,38.44063532,-121.41229
6,1018,7000,38.55309324,-121.4366149
5,1361,7000,38.49406933,-121.495549
1,337,7000,38.63585275,-121.5031054
2,517,2308,38.63623413,-121.418649
2,514,3572,38.63533654,-121.4387656
2,523,2404,38.62694709,-121.4472084
3,786,2799,38.56342315,-121.4867244
4,1293,7000,38.484472,-121.5320507
5,1645,2399,38.45879792,-121.4250202
1,475,2404,38.61164049,-121.5379286
6,1405,2308,38.52472132,-121.4132581
6,1145,5400,38.52547643,-121.4084001
4,908,7000,38.55497273,-121.4797003
5,1384,7000,38.48934244,-121.4859396
2,611,5401,38.606174,-121.464146
5,1364,7000,38.49502927,-121.4847037
3,732,2404,38.58270622,-121.4976159
2,552,2404,38.61642852,-121.4497539
3,746,2308,38.57633475,-121.4812236
4,965,2299,38.52859553,-121.5016007
6,1445,2305,38.50675753,-121.4122246
